Step,Action,Reasoning,Observation,Reward,Done
1174,search,"I've been hitting walls, so searching for secret doors is a good idea.
ACTION: search","message:


language observation:
horizontal closed door far southsoutheast and westsouthwest
stairs up far southsoutheast
vertical closed door far southsouthwest
giant rat corpse near westsouthwest
dark area very near east, south, and southwest
coyote corpse very near westsouthwest
dark area adjacent north, northeast, southeast, west, and northwest

cursor:
Yourself a caveman
(x=32, y=6)

map:
                                                                                
                                                                                
                -----------                                                     
                |.........|                                                     
                |..........#         -----                                      
                |.........|#    @#  .....-                                      
                |..........###%##        |                                      
                |.........|%                                                    
                ---------+-#                                                    
                           #                                                    
                           #                                                    
                           #               #                                    
                           #               #                                    
           ----------      # -----+------- #                                    
           |........|     ###............|##                                    
           |........-####### |...........|#                                     
           |........|      ##+........<...#                                     
           |........|        |...........|                                      
           ----------        -------------                                      
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:272 
Dlvl:4 $:20 HP:24(27) Pw:4(4) AC:8 Xp:2/23 T:584                                

",0.0,False
1175,search,"I've been hitting walls, so searching for secret doors is a good idea.
ACTION: search","message:


language observation:
horizontal closed door far southsoutheast and westsouthwest
stairs up far southsoutheast
vertical closed door far southsouthwest
giant rat corpse near westsouthwest
dark area very near east, south, and southwest
coyote corpse very near westsouthwest
dark area adjacent north, northeast, southeast, west, and northwest

cursor:
Yourself a caveman
(x=32, y=6)

map:
                                                                                
                                                                                
                -----------                                                     
                |.........|                                                     
                |..........#         -----                                      
                |.........|#    @#  .....-                                      
                |..........###%##        |                                      
                |.........|%                                                    
                ---------+-#                                                    
                           #                                                    
                           #                                                    
                           #               #                                    
                           #               #                                    
           ----------      # -----+------- #                                    
           |........|     ###............|##                                    
           |........-####### |...........|#                                     
           |........|      ##+........<...#                                     
           |........|        |...........|                                      
           ----------        -------------                                      
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:272 
Dlvl:4 $:20 HP:24(27) Pw:4(4) AC:8 Xp:2/23 T:585                                

",0.0,False
1176,search,"I'm surrounded by walls and need to find the stairs down. Searching is the best option.
ACTION: search","message:


language observation:
horizontal closed door far southsoutheast and westsouthwest
stairs up far southsoutheast
vertical closed door far southsouthwest
giant rat corpse near westsouthwest
dark area very near east, south, and southwest
coyote corpse very near westsouthwest
dark area adjacent north, northeast, southeast, west, and northwest

cursor:
Yourself a caveman
(x=32, y=6)

map:
                                                                                
                                                                                
                -----------                                                     
                |.........|                                                     
                |..........#         -----                                      
                |.........|#    @#  .....-                                      
                |..........###%##        |                                      
                |.........|%                                                    
                ---------+-#                                                    
                           #                                                    
                           #                                                    
                           #               #                                    
                           #               #                                    
           ----------      # -----+------- #                                    
           |........|     ###............|##                                    
           |........-####### |...........|#                                     
           |........|      ##+........<...#                                     
           |........|        |...........|                                      
           ----------        -------------                                      
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:272 
Dlvl:4 $:20 HP:24(27) Pw:4(4) AC:8 Xp:2/23 T:586                                

",0.0,False
1177,search,"I'm surrounded by walls. Searching is the best way to find a path.
ACTION: search","message:


language observation:
horizontal closed door far southsoutheast and westsouthwest
stairs up far southsoutheast
vertical closed door far southsouthwest
giant rat corpse near westsouthwest
dark area very near east, south, and southwest
coyote corpse very near westsouthwest
dark area adjacent north, northeast, southeast, west, and northwest

cursor:
Yourself a caveman
(x=32, y=6)

map:
                                                                                
                                                                                
                -----------                                                     
                |.........|                                                     
                |..........#         -----                                      
                |.........|#    @#  .....-                                      
                |..........###%##        |                                      
                |.........|%                                                    
                ---------+-#                                                    
                           #                                                    
                           #                                                    
                           #               #                                    
                           #               #                                    
           ----------      # -----+------- #                                    
           |........|     ###............|##                                    
           |........-####### |...........|#                                     
           |........|      ##+........<...#                                     
           |........|        |...........|                                      
           ----------        -------------                                      
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:272 
Dlvl:4 $:20 HP:24(27) Pw:4(4) AC:8 Xp:2/23 T:587                                

",0.0,False
1178,search,"I'm surrounded by walls. The RAG suggests searching for secret passages at dead ends.
ACTION: search","message:


language observation:
horizontal closed door far southsoutheast and westsouthwest
stairs up far southsoutheast
vertical closed door far southsouthwest
giant rat corpse near westsouthwest
dark area very near east, south, and southwest
coyote corpse very near westsouthwest
dark area adjacent north, northeast, southeast, west, and northwest

cursor:
Yourself a caveman
(x=32, y=6)

map:
                                                                                
                                                                                
                -----------                                                     
                |.........|                                                     
                |..........#         -----                                      
                |.........|#    @#  .....-                                      
                |..........###%##        |                                      
                |.........|%                                                    
                ---------+-#                                                    
                           #                                                    
                           #                                                    
                           #               #                                    
                           #               #                                    
           ----------      # -----+------- #                                    
           |........|     ###............|##                                    
           |........-####### |...........|#                                     
           |........|      ##+........<...#                                     
           |........|        |...........|                                      
           ----------        -------------                                      
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:272 
Dlvl:4 $:20 HP:24(27) Pw:4(4) AC:8 Xp:2/23 T:588                                

",0.0,False
1179,search,"I'm stuck, so I'll keep searching for a secret passage to escape this dead end.
ACTION: search","message:


language observation:
horizontal closed door far southsoutheast and westsouthwest
stairs up far southsoutheast
vertical closed door far southsouthwest
giant rat corpse near westsouthwest
dark area very near east, south, and southwest
coyote corpse very near westsouthwest
dark area adjacent north, northeast, southeast, west, and northwest

cursor:
Yourself a caveman
(x=32, y=6)

map:
                                                                                
                                                                                
                -----------                                                     
                |.........|                                                     
                |..........#         -----                                      
                |.........|#    @#  .....-                                      
                |..........###%##        |                                      
                |.........|%                                                    
                ---------+-#                                                    
                           #                                                    
                           #                                                    
                           #               #                                    
                           #               #                                    
           ----------      # -----+------- #                                    
           |........|     ###............|##                                    
           |........-####### |...........|#                                     
           |........|      ##+........<...#                                     
           |........|        |...........|                                      
           ----------        -------------                                      
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:272 
Dlvl:4 $:20 HP:24(27) Pw:4(4) AC:8 Xp:2/23 T:589                                

",0.0,False
1180,kick,"I'm stuck and searching isn't working. I'll try kicking the wall to see if it reveals a secret passage.
ACTION: kick","message:
In what direction?

language observation:
horizontal closed door far southsoutheast and westsouthwest
stairs up far southsoutheast
vertical closed door far southsouthwest
giant rat corpse near westsouthwest
dark area very near east, south, and southwest
coyote corpse very near westsouthwest
dark area adjacent north, northeast, southeast, west, and northwest

cursor:

(x=19, y=0)

map:
                                                                                
                                                                                
                -----------                                                     
                |.........|                                                     
                |..........#         -----                                      
                |.........|#    @#  .....-                                      
                |..........###%##        |                                      
                |.........|%                                                    
                ---------+-#                                                    
                           #                                                    
                           #                                                    
                           #               #                                    
                           #               #                                    
           ----------      # -----+------- #                                    
           |........|     ###............|##                                    
           |........-####### |...........|#                                     
           |........|      ##+........<...#                                     
           |........|        |...........|                                      
           ----------        -------------                                      
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:272 
Dlvl:4 $:20 HP:24(27) Pw:4(4) AC:8 Xp:2/23 T:589                                

",0.0,False
1181,east,"I'm surrounded by walls, so I'll kick the east wall to try and find a passage.
ACTION: east","message:
You kick at empty space.

language observation:
horizontal closed door far southsoutheast and westsouthwest
stairs up far southsoutheast
vertical closed door far southsouthwest
giant rat corpse near westsouthwest
dark area very near east, south, and southwest
coyote corpse very near westsouthwest
dark area adjacent north, northeast, southeast, west, and northwest

cursor:
Yourself a caveman
(x=32, y=6)

map:
                                                                                
                                                                                
                -----------                                                     
                |.........|                                                     
                |..........#         -----                                      
                |.........|#    @#  .....-                                      
                |..........###%##        |                                      
                |.........|%                                                    
                ---------+-#                                                    
                           #                                                    
                           #                                                    
                           #               #                                    
                           #               #                                    
           ----------      # -----+------- #                                    
           |........|     ###............|##                                    
           |........-####### |...........|#                                     
           |........|      ##+........<...#                                     
           |........|        |...........|                                      
           ----------        -------------                                      
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:272 
Dlvl:4 $:20 HP:24(27) Pw:4(4) AC:8 Xp:2/23 T:590                                

",0.0,False
1182,south,"I'm stuck and kicking didn't work. I'll try moving south to see if there's an opening.
ACTION: south","message:


language observation:
horizontal closed door far southsoutheast and westsouthwest
stairs up far southsoutheast
vertical closed door far southsouthwest
doorway far west
giant rat corpse near westsouthwest
dark area very near north and northeast
coyote corpse very near west
dark area adjacent east, southeast, south, southwest, and northwest

cursor:
Yourself a caveman
(x=32, y=7)

map:
                                                                                
                                                                                
                -----------                                                     
                |.........|                                                     
                |..........#         -----                                      
                |.........|#    ##  .....-                                      
                |..........###%#@        |                                      
                |.........|%                                                    
                ---------+-#                                                    
                           #                                                    
                           #                                                    
                           #               #                                    
                           #               #                                    
           ----------      # -----+------- #                                    
           |........|     ###............|##                                    
           |........-####### |...........|#                                     
           |........|      ##+........<...#                                     
           |........|        |...........|                                      
           ----------        -------------                                      
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:272 
Dlvl:4 $:20 HP:24(27) Pw:4(4) AC:8 Xp:2/23 T:591                                

",0.0,False
1183,south,"I'm no longer stuck. I'll explore the dark area to the south.
ACTION: south","message:
It's solid stone.

language observation:
horizontal closed door far southsoutheast and westsouthwest
stairs up far southsoutheast
vertical closed door far southsouthwest
doorway far west
giant rat corpse near westsouthwest
dark area very near north and northeast
coyote corpse very near west
dark area adjacent east, southeast, south, southwest, and northwest

cursor:
Yourself a caveman
(x=32, y=7)

map:
                                                                                
                                                                                
                -----------                                                     
                |.........|                                                     
                |..........#         -----                                      
                |.........|#    ##  .....-                                      
                |..........###%#@        |                                      
                |.........|%                                                    
                ---------+-#                                                    
                           #                                                    
                           #                                                    
                           #               #                                    
                           #               #                                    
           ----------      # -----+------- #                                    
           |........|     ###............|##                                    
           |........-####### |...........|#                                     
           |........|      ##+........<...#                                     
           |........|        |...........|                                      
           ----------        -------------                                      
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:272 
Dlvl:4 $:20 HP:24(27) Pw:4(4) AC:8 Xp:2/23 T:591                                

",0.0,False
1184,east,"I hit a wall. I'll try moving east to explore the dark area.
ACTION: east","message:
It's solid stone.

language observation:
horizontal closed door far southsoutheast and westsouthwest
stairs up far southsoutheast
vertical closed door far southsouthwest
doorway far west
giant rat corpse near westsouthwest
dark area very near north and northeast
coyote corpse very near west
dark area adjacent east, southeast, south, southwest, and northwest

cursor:
Yourself a caveman
(x=32, y=7)

map:
                                                                                
                                                                                
                -----------                                                     
                |.........|                                                     
                |..........#         -----                                      
                |.........|#    ##  .....-                                      
                |..........###%#@        |                                      
                |.........|%                                                    
                ---------+-#                                                    
                           #                                                    
                           #                                                    
                           #               #                                    
                           #               #                                    
           ----------      # -----+------- #                                    
           |........|     ###............|##                                    
           |........-####### |...........|#                                     
           |........|      ##+........<...#                                     
           |........|        |...........|                                      
           ----------        -------------                                      
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:272 
Dlvl:4 $:20 HP:24(27) Pw:4(4) AC:8 Xp:2/23 T:591                                

",0.0,False
1185,west,"I'm surrounded by walls. I need to find a way out of this small room. I'll try moving west.
ACTION: west","message:


language observation:
horizontal closed door far southsoutheast and westsouthwest
stairs up far southsoutheast
vertical closed door far southsouthwest
giant rat corpse near westsouthwest
doorway near west
dark area very near northeast and east
dark area adjacent north, southeast, south, southwest, and northwest
coyote corpse adjacent west

cursor:
Yourself a caveman
(x=31, y=7)

map:
                                                                                
                                                                                
                -----------                                                     
                |.........|                                                     
                |..........#         -----                                      
                |.........|#    ##  .....-                                      
                |..........###%@#        |                                      
                |.........|%                                                    
                ---------+-#                                                    
                           #                                                    
                           #                                                    
                           #               #                                    
                           #               #                                    
           ----------      # -----+------- #                                    
           |........|     ###............|##                                    
           |........-####### |...........|#                                     
           |........|      ##+........<...#                                     
           |........|        |...........|                                      
           ----------        -------------                                      
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:272 
Dlvl:4 $:20 HP:24(27) Pw:4(4) AC:8 Xp:2/23 T:592                                

",0.0,False
1186,west,"I'm in a small room and need to explore. I'll go through the doorway to the west.
ACTION: west","message:
You see here a coyote corpse.

language observation:
horizontal closed door far southsoutheast
stairs up far southsoutheast
vertical closed door far southsouthwest
dark area near east
giant rat corpse near westsouthwest
horizontal closed door near westsouthwest
doorway near west
dark area adjacent north, northeast, southeast, south, southwest, and northwest

cursor:
Yourself a caveman
(x=30, y=7)

map:
                                                                                
                                                                                
                -----------                                                     
                |.........|                                                     
                |..........#         -----                                      
                |.........|#    ##  .....-                                      
                |..........###@##        |                                      
                |.........|%                                                    
                ---------+-#                                                    
                           #                                                    
                           #                                                    
                           #               #                                    
                           #               #                                    
           ----------      # -----+------- #                                    
           |........|     ###............|##                                    
           |........-####### |...........|#                                     
           |........|      ##+........<...#                                     
           |........|        |...........|                                      
           ----------        -------------                                      
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:272 
Dlvl:4 $:20 HP:24(27) Pw:4(4) AC:8 Xp:2/23 T:593                                

",0.0,False
1187,pickup,"I'm next to a coyote corpse and need to explore the dark areas.
ACTION: pickup","message:
m - a coyote corpse.

language observation:
horizontal closed door far southsoutheast
stairs up far southsoutheast
vertical closed door far southsouthwest
dark area near east
giant rat corpse near westsouthwest
horizontal closed door near westsouthwest
doorway near west
dark area adjacent north, northeast, southeast, south, southwest, and northwest

cursor:
Yourself a caveman
(x=30, y=7)

map:
                                                                                
                                                                                
                -----------                                                     
                |.........|                                                     
                |..........#         -----                                      
                |.........|#    ##  .....-                                      
                |..........###@##        |                                      
                |.........|%                                                    
                ---------+-#                                                    
                           #                                                    
                           #                                                    
                           #               #                                    
                           #               #                                    
           ----------      # -----+------- #                                    
           |........|     ###............|##                                    
           |........-####### |...........|#                                     
           |........|      ##+........<...#                                     
           |........|        |...........|                                      
           ----------        -------------                                      
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:272 
Dlvl:4 $:20 HP:25(27) Pw:4(4) AC:8 Xp:2/23 T:594                                

",0.0,False
1188,northwest,"I'll explore the dark areas to the north and northwest to find the stairs down.
ACTION: northwest","message:
It's solid stone.

language observation:
horizontal closed door far southsoutheast
stairs up far southsoutheast
vertical closed door far southsouthwest
dark area near east
giant rat corpse near westsouthwest
horizontal closed door near westsouthwest
doorway near west
dark area adjacent north, northeast, southeast, south, southwest, and northwest

cursor:
Yourself a caveman
(x=30, y=7)

map:
                                                                                
                                                                                
                -----------                                                     
                |.........|                                                     
                |..........#         -----                                      
                |.........|#    ##  .....-                                      
                |..........###@##        |                                      
                |.........|%                                                    
                ---------+-#                                                    
                           #                                                    
                           #                                                    
                           #               #                                    
                           #               #                                    
           ----------      # -----+------- #                                    
           |........|     ###............|##                                    
           |........-####### |...........|#                                     
           |........|      ##+........<...#                                     
           |........|        |...........|                                      
           ----------        -------------                                      
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:272 
Dlvl:4 $:20 HP:25(27) Pw:4(4) AC:8 Xp:2/23 T:594                                

",0.0,False
1189,north,"I hit a wall. I need to explore the dark areas to find the stairs down.
ACTION: north","message:
It's solid stone.

language observation:
horizontal closed door far southsoutheast
stairs up far southsoutheast
vertical closed door far southsouthwest
dark area near east
giant rat corpse near westsouthwest
horizontal closed door near westsouthwest
doorway near west
dark area adjacent north, northeast, southeast, south, southwest, and northwest

cursor:
Yourself a caveman
(x=30, y=7)

map:
                                                                                
                                                                                
                -----------                                                     
                |.........|                                                     
                |..........#         -----                                      
                |.........|#    ##  .....-                                      
                |..........###@##        |                                      
                |.........|%                                                    
                ---------+-#                                                    
                           #                                                    
                           #                                                    
                           #               #                                    
                           #               #                                    
           ----------      # -----+------- #                                    
           |........|     ###............|##                                    
           |........-####### |...........|#                                     
           |........|      ##+........<...#                                     
           |........|        |...........|                                      
           ----------        -------------                                      
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:272 
Dlvl:4 $:20 HP:25(27) Pw:4(4) AC:8 Xp:2/23 T:594                                

",0.0,False
1190,search,"I'm surrounded by walls. I need to explore the dark areas to find the stairs down.
ACTION: search","message:


language observation:
horizontal closed door far southsoutheast
stairs up far southsoutheast
vertical closed door far southsouthwest
dark area near east
giant rat corpse near westsouthwest
horizontal closed door near westsouthwest
doorway near west
dark area adjacent north, northeast, southeast, south, southwest, and northwest

cursor:
Yourself a caveman
(x=30, y=7)

map:
                                                                                
                                                                                
                -----------                                                     
                |.........|                                                     
                |..........#         -----                                      
                |.........|#    ##  .....-                                      
                |..........###@##        |                                      
                |.........|%                                                    
                ---------+-#                                                    
                           #                                                    
                           #                                                    
                           #               #                                    
                           #               #                                    
           ----------      # -----+------- #                                    
           |........|     ###............|##                                    
           |........-####### |...........|#                                     
           |........|      ##+........<...#                                     
           |........|        |...........|                                      
           ----------        -------------                                      
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:272 
Dlvl:4 $:20 HP:25(27) Pw:4(4) AC:8 Xp:2/23 T:595                                

",0.0,False
1191,search,"I'm surrounded by walls, so I'll search for secret passages to explore the dark areas.
ACTION: search","message:


language observation:
horizontal closed door far southsoutheast
stairs up far southsoutheast
vertical closed door far southsouthwest
dark area near east
giant rat corpse near westsouthwest
horizontal closed door near westsouthwest
doorway near west
dark area adjacent north, northeast, southeast, south, southwest, and northwest

cursor:
Yourself a caveman
(x=30, y=7)

map:
                                                                                
                                                                                
                -----------                                                     
                |.........|                                                     
                |..........#         -----                                      
                |.........|#    ##  .....-                                      
                |..........###@##        |                                      
                |.........|%                                                    
                ---------+-#                                                    
                           #                                                    
                           #                                                    
                           #               #                                    
                           #               #                                    
           ----------      # -----+------- #                                    
           |........|     ###............|##                                    
           |........-####### |...........|#                                     
           |........|      ##+........<...#                                     
           |........|        |...........|                                      
           ----------        -------------                                      
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:272 
Dlvl:4 $:20 HP:25(27) Pw:4(4) AC:8 Xp:2/23 T:596                                

",0.0,False
1192,search,"I'm surrounded by walls, so I'll search for secret passages to explore the dark areas.
ACTION: search","message:


language observation:
horizontal closed door far southsoutheast
stairs up far southsoutheast
vertical closed door far southsouthwest
dark area near east
giant rat corpse near westsouthwest
horizontal closed door near westsouthwest
doorway near west
dark area adjacent north, northeast, southeast, south, southwest, and northwest

cursor:
Yourself a caveman
(x=30, y=7)

map:
                                                                                
                                                                                
                -----------                                                     
                |.........|                                                     
                |..........#         -----                                      
                |.........|#    ##  .....-                                      
                |..........###@##        |                                      
                |.........|%                                                    
                ---------+-#                                                    
                           #                                                    
                           #                                                    
                           #               #                                    
                           #               #                                    
           ----------      # -----+------- #                                    
           |........|     ###............|##                                    
           |........-####### |...........|#                                     
           |........|      ##+........<...#                                     
           |........|        |...........|                                      
           ----------        -------------                                      
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:272 
Dlvl:4 $:20 HP:25(27) Pw:4(4) AC:8 Xp:2/23 T:597                                

",0.0,False
